date,close,open,high,low
-245030400,70.040001,69.699997,70.330002,69.540001
-244944000,70.010002,70.040001,70.5,69.809998
-244857600,69.550003,70.010002,70.089996,69.160004
-244598400,69.370003,69.550003,69.82,69.129997
-244512000,68.809998,69.370003,69.529999,68.529999
-244425600,68.489998,68.809998,69.220001,68.330002
-244339200,68.910004,68.489998,69.089996,68.120003
-244252800,68.839996,68.910004,69.419998,68.580002
-243993600,68.309998,68.839996,69.019997,68.089996
-243907200,68.559998,68.309998,68.800003,67.940002
-243820800,68.410004,68.559998,69.260002,68.239998
-243734400,67.900002,68.410004,68.43,67.470001
-243648000,67.900002,67.900002,68.110001,67.029999
-243388800,67.599998,67.900002,68.190002,67.209999
-243302400,67.900002,67.599998,68.199997,67.239998
-243216000,68.269997,67.900002,68.720001,67.830002
-243129600,68.589996,68.269997,68.900002,68.07
-242784000,68.529999,68.589996,69.010002,68.169998
-242697600,68.459999,68.529999,68.910004,68.160004
-242611200,67.709999,68.459999,68.580002,67.529999
-242524800,67.050003,67.709999,67.970001,66.919998
-242438400,66.300003,67.050003,67.610001,65.989998
-242179200,65.239998,66.300003,66.900002,64.949997
-242092800,65.699997,65.239998,65.940002,63.759998
-242006400,65.989998,65.699997,66.669998,65.559998
-241920000,66.529999,65.989998,66.93,65.809998
-241833600,66.239998,66.529999,66.800003,65.800003
-241574400,66.019997,66.239998,66.559998,65.660004
-241488000,65.169998,66.019997,66.129997,64.879997
-241401600,64.260002,65.169998,65.169998,64.019997
-241315200,63.57,64.260002,64.389999,62.990002
-241228800,62.650002,63.57,64.099998,62.439999
-240969600,63.099998,62.650002,63.310001,61.110001
-240883200,64.290001,63.41,64.870003,63.41
-240796800,64.269997,64.290001,64.879997,63.82
-240710400,63.93,64.269997,64.410004,63.380001
-240624000,63.82,63.93,64.139999,63.290001
-240364800,63.59,63.82,64,63.209999
-240278400,62.34,63.59,63.689999,62.259998
-240192000,61.110001,62.34,62.419998,60.900002
-240105600,60.619999,61.110001,61.790001,60.360001
-240019200,59.470001,60.619999,60.98,59
-239760000,55.5,59.150002,59.150002,55.419998
-239673600,58.080002,55.5,58.290001,53.130001
-239500800,59.630001,58.799999,60.82,58.799999
-239414400,59.380001,59.630001,59.959999,58.52
-239155200,57.27,59.119999,59.119999,57.139999
-239068800,57.57,57.27,58.419998,56.330002
-238982400,58.389999,57.639999,59.169998,57.639999
-238896000,58.400002,58.389999,58.900002,58
-238809600,58.450001,58.400002,58.970001,58.139999
-238550400,57.82,58.450001,58.580002,57.509998
-238464000,56.34,57.66,57.66,56.23
-238377600,55.5,56.34,56.799999,55.240002
-238291200,54.330002,55.5,56,54.119999
-238204800,55.889999,54.330002,55.959999,53.66
-237945600,55.740002,55.889999,56.529999,54.970001
-237859200,55.540001,55.740002,55.880001,54.98
-237772800,54.779999,55.540001,55.919998,54.66
-237686400,53.59,54.779999,54.779999,53.5
-237600000,52.68,53.59,53.779999,52.48
-237340800,52.450001,52.68,52.959999,51.349998
-237254400,52.32,52.450001,53.580002,52.099998
-237168000,52.599998,52.32,52.830002,51.77
-237081600,54.41,52.98,54.639999,52.98
-236995200,54.75,54.41,55.470001,54.200001
-236736000,55.860001,54.75,56.02,54.470001
-236649600,56.490002,55.860001,56.740002,55.57
-236476800,56.810001,56.490002,57.099998,56.150002
-236390400,56.169998,56.73,56.73,55.639999
-236131200,56.549999,56.169998,56.73,55.540001
-236044800,57.200001,56.990002,58.360001,56.990002
-235958400,57.73,57.200001,57.950001,56.77
-235872000,58.029999,57.73,58.669998,57.59
-235785600,57.830002,58.029999,58.18,57.23
-235526400,57.830002,57.830002,58.099998,57.18
-235440000,56.779999,57.830002,57.959999,56.68
-235353600,56.200001,56.779999,56.810001,55.860001
-235267200,56.419998,56.200001,56.950001,55.959999
-235180800,56.810001,56.419998,57.09,56.27
-234921600,56.799999,56.810001,57.32,56.529999
-234835200,56.360001,56.799999,56.93,56.139999
-234748800,56.459999,56.360001,56.669998,55.779999
-234662400,56.77,56.459999,57.18,56.16
-234576000,57.200001,56.77,57.360001,56.560001
-234316800,57.830002,57.200001,57.98,57.080002
-234230400,58.23,57.830002,58.580002,57.740002
-234144000,57.75,58.23,58.299999,57.509998
-234057600,57.98,57.75,58.200001,57.380001
-233971200,58.119999,57.98,58.32,57.630001
-233712000,57.75,58.119999,58.349998,57.540001
-233625600,57.360001,57.75,57.810001,57.07
-233539200,57.509998,57.360001,57.639999,56.759998
-233452800,57.57,57.509998,57.880001,57.189999
-233366400,57.549999,57.57,57.849998,57.16
-233107200,57.630001,57.549999,57.900002,57.220001
-233020800,58.25,57.630001,58.43,57.41
-232934400,58.66,58.25,59.110001,58.220001
-232848000,58.639999,58.66,59.110001,58.240002
-232761600,59.009998,58.639999,59.240002,58.43
-232502400,59.369999,59.009998,59.720001,58.900002
-232416000,59.119999,59.369999,59.66,58.900002
-232329600,59.779999,59.119999,59.93,58.91
-232243200,59.700001,59.779999,60.330002,59.470001
-232156800,59.580002,59.700001,59.919998,59.18
-231897600,59.549999,59.580002,59.939999,59.240002
-231811200,58.790001,59.549999,59.610001,58.66
-231724800,58.66,58.790001,58.959999,58.169998
-231638400,58.68,58.66,59.060001,58.389999
-231552000,59.119999,58.68,59.25,58.450001
-231206400,58.560001,59.119999,59.490002,58.439999
-231120000,58.119999,58.560001,58.77,57.950001
-231033600,58.360001,58.119999,58.599998,57.720001
-230947200,58.380001,58.360001,58.900002,58.09
-230688000,58.450001,58.380001,58.639999,57.880001
-230601600,58.59,58.450001,58.93,58.169998
-230515200,58.84,58.59,59.060001,58.400002
-230428800,58.700001,58.84,59.18,58.459999
-230342400,58.889999,58.700001,59.139999,58.400002
-230083200,59.080002,58.889999,59.419998,58.650002
-229996800,59.029999,59.080002,59.540001,58.77
-229910400,58.950001,59.029999,59.259998,58.59
-229824000,58.540001,58.950001,59.290001,58.330002
-229737600,57.689999,58.540001,58.639999,57.43
-229478400,56.630001,57.450001,57.450001,56.299999
-229392000,56.959999,56.630001,57.220001,56.119999
-229305600,56.150002,56.959999,57.290001,55.919998
-229219200,55.77,56.150002,56.549999,55.529999
-229132800,56.27,55.77,56.580002,55.59
-228873600,55.490002,56.27,56.310001,55.259998
-228787200,56.099998,55.490002,56.459999,55.310001
-228700800,56.16,56.099998,56.709999,55.84
-228614400,56.700001,56.16,56.84,55.900002
-228528000,57.07,56.700001,57.299999,56.549999
-228268800,57.07,57.07,57.41,56.68
-228182400,57.200001,57.07,57.400002,56.709999
-228096000,57.240002,57.200001,57.830002,56.959999
-228009600,57.049999,57.240002,57.459999,56.779999
-227923200,56.950001,57.049999,57.209999,56.66
-227664000,57.27,56.950001,57.5,56.66
-227577600,57.080002,57.27,57.630001,56.869999
-227491200,56.889999,57.080002,57.23,56.369999
-227404800,56.34,56.889999,57.02,56.18
-227318400,55.59,56.34,56.540001,55.34
-227059200,54.959999,55.48,55.48,54.380001
-226972800,53.490002,54.959999,55.189999,53.240002
-226886400,55.209999,53.490002,55.439999,52.549999
-226800000,54.689999,55.169998,55.169998,53.82
-226713600,54.540001,54.689999,54.959999,54.080002
-226454400,55.720001,55.34,56.380001,55.34
-226368000,56.540001,55.720001,56.84,55.52
-226281600,56.52,56.540001,57,56.189999
-226195200,57.119999,56.52,57.310001,55.900002
-226108800,57.75,57.119999,58.189999,56.779999
-225849600,58.349998,57.75,58.700001,57.689999
-225676800,58.709999,58.349998,59.110001,57.759998
-225590400,58.32,58.709999,59.119999,58.09
-225504000,58.779999,58.32,58.990002,57.900002
-225244800,59.59,58.779999,60,58.59
-225158400,59.459999,59.59,60.060001,59.060001
-225072000,60.16,59.459999,60.41,59.18
-224985600,59.970001,60.16,60.669998,59.740002
-224899200,60.16,59.970001,60.459999,59.459999
-224640000,59.82,60.16,60.419998,59.459999
-224553600,60.450001,59.82,60.630001,59.57
-224467200,60.810001,60.450001,61.18,60.189999
-224294400,61.540001,60.810001,62.029999,60.66
-224035200,61.360001,61.540001,62.130001,60.950001
-223948800,61.73,61.360001,62.040001,60.98
-223862400,62.119999,61.73,62.48,61.509998
-223776000,62.41,62.119999,62.720001,61.689999
-223689600,62.259998,62.41,62.779999,61.779999
-223430400,61.939999,62.259998,62.450001,61.279999
-223344000,62.639999,61.939999,62.93,61.77
-223257600,62.389999,62.639999,63.5,62.369999
-223171200,62.93,62.389999,63.360001,62.279999
-223084800,63.060001,62.93,63.43,62.450001
-222825600,62.27,63.060001,63.349998,61.959999
-222739200,62.32,62.27,62.580002,61.720001
-222652800,62.630001,62.32,63.16,62.130001
-222566400,62.419998,62.630001,63.07,62.09
-222480000,62.57,62.419998,62.830002,61.959999
-222220800,62.369999,62.57,62.950001,62.139999
-222134400,62.07,62.369999,62.66,61.779999
